,Unnamed: 0,user_id,slurp_id,nlub_id,sentence,intent,recording_path
15105,56820,FO-122,840,880,order takeout pizza from domino's for seven pm,takeaway_order,audio-1488970788.flac
15106,36930,FO-122,3569,3932,make five coffee tell the coffee machine,iot_coffee,audio-1502302326.flac
15107,22117,FO-122,15746,19098,create new contact with email,email_addcontact,audio-1488971051.flac
15108,52788,FO-122,7388,8641,i want to see each of my pending reminders,calendar_query,audio-1488970297.flac
15109,63369,FO-122,9914,11763,how to make cheesecake,cooking_recipe,audio-1488971835.flac
15110,13533,FO-122,13401,15997,what will be the weather three days from now in five major cities near me,weather_query,audio-1502302294-headset.flac
15111,63368,FO-122,9914,11763,how to make cheesecake,cooking_recipe,audio-1488969299.flac
15112,32825,FO-122,2688,2983,confirm to buy laptop,general_quirky,audio-1488971022.flac
15113,13534,FO-122,13401,15997,what will be the weather three days from now in five major cities near me,weather_query,audio-1502302294.flac
15114,39818,FO-122,4247,4733,house change all lights to blue,iot_hue_lightchange,audio-1502302042-headset.flac
15115,15540,FO-122,1396,1505,play music by taylor swift,play_music,audio-1488971857.flac
15116,15975,FO-122,14067,16885,where is john cena from,qa_factoid,audio-1502302674.flac
15117,22541,FO-122,15787,19138,do i have any email from work,email_query,audio-1502302573-headset.flac
15118,22921,FO-122,15864,19223,is alex saved in my contacts list,email_querycontact,audio-1488970316.flac
15119,63336,FO-122,9912,11761,how long should i boil the eggs,cooking_recipe,audio-1488970338.flac
15120,342,FO-122,1007,1061,play creed from my rock playlist,play_music,audio-1488972047.flac
15121,13550,FO-122,13404,16001,what store is having sales tomorrow,general_quirky,audio-1488971698.flac
15122,111,FO-122,10008,11867,tell how vegetable is cooked,cooking_recipe,audio-1488970397.flac
15123,52837,FO-122,740,773,how humid is the environment today,weather_query,audio-1502302345-headset.flac
15124,39819,FO-122,4247,4733,house change all lights to blue,iot_hue_lightchange,audio-1502302042.flac
15125,56949,FO-122,8436,9879,please set lunch meeting at twelve pm for every wednesday in march,calendar_set,audio-1502302255-headset.flac
15126,56950,FO-122,8436,9879,please set lunch meeting at twelve pm for every wednesday in march,calendar_set,audio-1502302255.flac
15127,326,FO-122,10065,11936,what spices are in indian food,cooking_recipe,audio-1488969525.flac
15128,52838,FO-122,740,773,how humid is the environment today,weather_query,audio-1502302345.flac
15129,5580,FO-122,11327,13508,play most recent podcast upload,play_podcasts,audio-1502302173.flac
15130,17617,FO-122,1451,1563,adjust the light,iot_hue_lightchange,audio-1488970779.flac
15131,39642,FO-122,4208,4691,should i wear sandals,weather_query,audio-1502301880-headset.flac
15132,39643,FO-122,4208,4691,should i wear sandals,weather_query,audio-1502301880.flac
15133,8671,FO-122,12131,14426,book me a return trip from edinburgh to london by train,transport_ticket,audio-1488970707.flac
15134,35385,FO-122,3212,3531,remind me to do something then,calendar_set,audio-1488970265.flac
15135,24251,FO-122,16178,19603,any mail from amazon today,email_query,audio-1488970877.flac
15136,2022,FO-122,10463,12445,delete list,lists_remove,audio-1488972102.flac
15137,59456,FO-122,913,963,play pandora,play_radio,audio-1488971846.flac
15138,175,FO-122,10028,11889,find a recipe that uses ground beef and zucchini,cooking_recipe,audio-1488969956.flac
15139,20116,FO-122,15210,18437,post this message in facebook,social_post,audio-1488971500.flac
15140,51530,FO-122,7094,8306,remind me of my appointment on the fifteenth,calendar_set,audio-1488969603.flac
15141,168,FO-122,10027,11888,instructions to make a meal,cooking_recipe,audio-1488970741.flac
15142,7242,FO-122,11749,14013,what is worth doing around here,recommendation_events,audio-1488969419.flac
15143,20091,FO-122,15206,18432,in every three hours give me my facebook update,social_query,audio-1488971741.flac
15144,35155,FO-122,316,289,mute,audio_volume_mute,audio-1502302631.flac
15145,5577,FO-122,11327,13508,play most recent podcast upload,play_podcasts,audio-1502301923-headset.flac
15146,5578,FO-122,11327,13508,play most recent podcast upload,play_podcasts,audio-1502301923.flac
15147,40780,FO-122,4465,4999,save all of my preferences information specific to songs,music_likeness,audio-1502302052.flac
15148,5579,FO-122,11327,13508,play most recent podcast upload,play_podcasts,audio-1502302173-headset.flac
15149,15974,FO-122,14067,16885,where is john cena from,qa_factoid,audio-1502302674-headset.flac
15150,22542,FO-122,15787,19138,do i have any email from work,email_query,audio-1502302573.flac
15151,35154,FO-122,316,289,mute,audio_volume_mute,audio-1502302631-headset.flac
15152,8944,FO-122,12182,14485,what are the traffic conditions on the one hundred and one,transport_traffic,audio-1488972157.flac
15153,47685,FO-122,6194,7223,how's the weather today,weather_query,audio-1488969797.flac
15154,28429,FO-122,179,157,tell me the weather,weather_query,audio-1488969511.flac
15155,24039,FO-122,16123,19528,english test form email from marcia,email_query,audio-1502302089.flac
15156,30456,FO-122,2155,2379,what is the current time right now,datetime_query,audio-1488971175.flac
15157,23021,FO-122,15892,19257,send an email to,email_sendemail,audio-1488969922.flac
15158,40060,FO-122,430,420,what is the weather like right now,weather_query,audio-1488971682.flac
15159,32773,FO-122,2674,2966,play favorites,play_music,audio-1488971436.flac
15160,60016,FO-122,9258,11000,start the radio,play_radio,audio-1488970700.flac
15161,60031,FO-122,9260,11001,i want to hear the radio,play_radio,audio-1488971640.flac
15162,51620,FO-122,7119,8334,is there anything important for today,calendar_query,audio-1488971478.flac
15163,27447,FO-122,170,150,do they deliver home,query,audio-1488970871.flac
15164,27768,FO-122,1710,1855,change the music mode to rock,music_settings,audio-1488971551.flac
15165,24038,FO-122,16123,19528,english test form email from marcia,email_query,audio-1502302089-headset.flac
15166,54302,FO-122,7762,9078,what reminders do i have,calendar_query,audio-1488970684.flac
15167,52945,FO-122,7426,8682,remind me the reminders i have set,calendar_query,audio-1488969789.flac
15168,5991,FO-122,11418,13614,play duncan trussel's latest podcast,play_podcasts,audio-1488969367.flac
15169,29542,FO-122,1966,2158,chane light colour to green,iot_hue_lightchange,audio-1488971981.flac
15170,56350,FO-122,8276,9681,remove my next scheduled appointment please,calendar_remove,audio-1502302384.flac
15171,56349,FO-122,8276,9681,remove my next scheduled appointment please,calendar_remove,audio-1502302384-headset.flac
15172,41750,FO-122,4676,5254,fire in columbus ohio,news_query,audio-1502302596.flac
15173,41749,FO-122,4676,5254,fire in columbus ohio,news_query,audio-1502302596-headset.flac
15174,24381,FO-122,16203,19629,do i have any new inbox message,email_query,audio-1488972271.flac
15175,51428,FO-122,7071,8277,what are my reminders today,calendar_query,audio-1488971471.flac
15176,30367,FO-122,2134,2358,wake me up,alarm_set,audio-1502302399.flac
15177,30366,FO-122,2134,2358,wake me up,alarm_set,audio-1502302399-headset.flac
15178,2175,FO-122,10487,12475,create list,lists_createoradd,audio-1502302126-headset.flac
15179,425,FO-122,1009,1063,what is the weather going to be this weekend,weather_query,audio-1488971596.flac
15180,5038,FO-122,11257,13425,play next recording,play_podcasts,audio-1488971515.flac
15181,26800,FO-122,16813,20377,beep when i get an email from john,email_query,audio-1502302070.flac
15182,13883,FO-122,13501,16128,who won the last five ncaa men's basketball tournament,qa_factoid,audio-1502301712-headset.flac
15183,13884,FO-122,13501,16128,who won the last five ncaa men's basketball tournament,qa_factoid,audio-1502301712.flac
15184,41908,FO-122,4710,5285,what day is halloween this year,datetime_query,audio-1502301864.flac
15185,26799,FO-122,16813,20377,beep when i get an email from john,email_query,audio-1502302070-headset.flac
15186,35201,FO-122,3170,3478,play my motivational playlist,play_music,audio-1502302166-headset.flac
15187,41907,FO-122,4710,5285,what day is halloween this year,datetime_query,audio-1502301864-headset.flac
15188,11793,FO-122,12938,15425,seven times seven,qa_maths,audio-1488969916.flac
15189,35202,FO-122,3170,3478,play my motivational playlist,play_music,audio-1502302166.flac
15190,11769,FO-122,12936,15423,ten percentages of hundred,qa_maths,audio-1488970573.flac
15191,8450,FO-122,121,106,tell me a good joke,general_joke,audio-1502302065.flac
15192,50708,FO-122,69,54,i like rock music,music_likeness,audio-1488971816.flac
15193,8449,FO-122,121,106,tell me a good joke,general_joke,audio-1502302065-headset.flac
15194,59896,FO-122,923,972,play music from a given artist,play_music,audio-1502302319-headset.flac
15195,27287,FO-122,1695,1837,who is the artist of the current song playing,music_query,audio-1502302027-headset.flac
15196,2176,FO-122,10487,12475,create list,lists_createoradd,audio-1502302126.flac
15197,7319,FO-122,11770,14032,any events this weekend in pondichery,recommendation_events,audio-1488972087.flac
15198,59897,FO-122,923,972,play music from a given artist,play_music,audio-1502302319.flac
15199,27288,FO-122,1695,1837,who is the artist of the current song playing,music_query,audio-1502302027.flac
15200,30579,FO-122,2183,2413,what's the date today,datetime_query,audio-1488970002.flac
15201,60024,FO-122,9259,11000,start the radio,play_radio,audio-1488970037.flac
15202,14264,FO-122,13603,16278,how old is ryan reynolds,qa_factoid,audio-1502302106.flac
15203,54190,FO-122,775,814,notify me when trump is in the news,news_query,audio-1488970648.flac
15204,2542,FO-122,10578,12586,clear my events search data,calendar_remove,audio-1502302216-headset.flac
15205,2543,FO-122,10578,12586,clear my events search data,calendar_remove,audio-1502302216.flac
15206,7414,FO-122,11799,14062,what clothes store would you recommend here,recommendation_locations,audio-1488969836.flac
15207,55778,FO-122,813,854,play lady gaga starting with poker face,play_music,audio-1488970248.flac
15208,55777,FO-122,813,854,play lady gaga starting with poker face,play_music,audio-1488970139.flac
15209,55776,FO-122,813,854,play lady gaga starting with poker face,play_music,audio-1488969383.flac
15210,23560,FO-122,16003,19385,open email,email_query,audio-1488970898.flac
15211,49868,FO-122,6748,7905,tell me about oldest reminder,calendar_query,audio-1488969936.flac
15212,55352,FO-122,8004,9359,dorothy needs to talk to me about our divorce can you please set up a meeting as soon as i am available,calendar_set,audio-1488969846.flac
15213,43013,FO-122,4985,5654,yes i like to save opinion on song playing and which player support that song,music_likeness,audio-1502302180-headset.flac
15214,7712,FO-122,11888,14151,recommend me some shops to shopping in angel,recommendation_locations,audio-1488971750.flac
15215,43014,FO-122,4985,5654,yes i like to save opinion on song playing and which player support that song,music_likeness,audio-1502302180.flac
15216,60656,FO-122,940,990,turn my morning alarm on,alarm_set,audio-1488971403.flac
15217,12675,FO-122,1316,1410,make the lights blue in here,iot_hue_lightchange,audio-1488970563.flac
15218,12679,FO-122,13161,15694,meaning of word,qa_definition,audio-1488970290.flac
15219,36272,FO-122,3420,3756,music tracking,music_query,audio-1488971863.flac
15220,3432,FO-122,10803,12852,do i have coffee on the grocery list,lists_query,audio-1488970728.flac
15221,51841,FO-122,7173,8395,delete,calendar_remove,audio-1488971157.flac
15222,23363,FO-122,15978,19357,add sarah as email contact,email_addcontact,audio-1488970219.flac
15223,31310,FO-122,2337,2582,takeaway noodles one pack,takeaway_order,audio-1488970754.flac
15224,55413,FO-122,8017,9374,add a meeting with my mother for next sunday,calendar_set,audio-1502301955-headset.flac
15225,10028,FO-122,12442,14799,what is the traffic situation at the bazaar highway,transport_traffic,audio-1502302391.flac
15226,36313,FO-122,3428,3766,can you put the lights on the high setting,iot_hue_lighton,audio-1502302609-headset.flac
15227,10027,FO-122,12442,14799,what is the traffic situation at the bazaar highway,transport_traffic,audio-1502302391-headset.flac
15228,41214,FO-122,4549,5092,play playlist postal service,play_music,audio-1502301906-headset.flac
15229,55186,FO-122,7963,9316,do i have any upcoming reminders,calendar_query,audio-1502302470.flac
15230,16935,FO-122,1433,1541,please turn down the volume,audio_volume_down,audio-1502301740.flac
15231,38786,FO-122,403,392,can you shuffle the light colors in the house,iot_hue_lightchange,audio-1488971147.flac
15232,46157,FO-122,5794,6726,set an alarm in an hour's time,alarm_set,audio-1502302286.flac
15233,33758,FO-122,2896,3204,turn off smart lamp in den,iot_hue_lightoff,audio-1488969538.flac
15234,45915,FO-122,5729,6640,please turn off the lights,iot_hue_lightoff,audio-1502301758.flac
15235,54019,FO-122,7687,8988,mike and jack should be added to festival calendar,calendar_set,audio-1488972166.flac
15236,45914,FO-122,5729,6640,please turn off the lights,iot_hue_lightoff,audio-1502301758-headset.flac
15237,43481,FO-122,5082,5777,new alarm for six am,alarm_set,audio-1502302456.flac
15238,36073,FO-122,3378,3706,no lights in the kitchen,iot_hue_lightoff,audio-1488970325.flac
15239,55414,FO-122,8017,9374,add a meeting with my mother for next sunday,calendar_set,audio-1502301955.flac
15240,23960,FO-122,16109,19511,reply to all emails received between ten pm and seven am everyday,sendemail,audio-1488971039.flac
15241,43480,FO-122,5082,5777,new alarm for six am,alarm_set,audio-1502302456-headset.flac
15242,28723,FO-122,1831,2003,order one pizza from pizza hut,takeaway_order,audio-1502302239.flac
15243,18143,FO-122,1464,1578,give me updates on the situation in france,news_query,audio-1488970069.flac
15244,52499,FO-122,7326,8569,notify me on march eleventh the day of my appointment,calendar_set,audio-1488971989.flac
15245,53734,FO-122,7602,8894,set reminder for date night with husband next friday,calendar_set,audio-1488971253.flac
15246,12635,FO-122,13150,15683,can you cook something special for me and my wife,general_quirky,audio-1488970848.flac
15247,48043,FO-122,6299,7331,i am tired,general_quirky,audio-1488969966.flac
15248,55309,FO-122,8,6,pink is all we need,iot_hue_lightchange,audio-1488969321.flac
15249,55310,FO-122,8,6,pink is all we need,iot_hue_lightchange,audio-1488972018.flac
15250,36314,FO-122,3428,3766,can you put the lights on the high setting,iot_hue_lighton,audio-1502302609.flac
15251,23310,FO-122,15965,19343,let me know if i get a new email today,email_query,audio-1488971293.flac
15252,16934,FO-122,1433,1541,please turn down the volume,audio_volume_down,audio-1502301740-headset.flac
15253,27985,FO-122,17164,20824,forward a mail to sandy,email_sendemail,audio-1502302403.flac
15254,31312,FO-122,2338,2583,make an order for noodles one pack make it as takeaway order,takeaway_order,audio-1488969772.flac
15255,60839,FO-122,946,996,decentralized design,general_quirky,audio-1488972074.flac
15256,17077,FO-122,14369,17298,is it male or female,general_quirky,audio-1502302418-headset.flac
15257,17078,FO-122,14369,17298,is it male or female,general_quirky,audio-1502302418.flac
15258,17079,FO-122,14369,17298,is it male or female,general_quirky,audio-1502302614-headset.flac
15259,37542,FO-122,370,347,i want the light switched off can you do it for me,iot_hue_lightoff,audio-1502302191-headset.flac
15260,17080,FO-122,14369,17298,is it male or female,general_quirky,audio-1502302614.flac
15261,57551,FO-122,8579,10056,what information should i know for my meetings today,calendar_query,audio-1502301982.flac
15262,34164,FO-122,2962,3270,please play a song by bruno mars,play_music,audio-1502301651.flac
15263,36191,FO-122,3403,3734,is it going to be sunny this weekend,weather_query,audio-1488971729.flac
15264,57550,FO-122,8579,10056,what information should i know for my meetings today,calendar_query,audio-1502301982-headset.flac
15265,34163,FO-122,2962,3270,please play a song by bruno mars,play_music,audio-1502301651-headset.flac
15266,51911,FO-122,7187,8410,what day of the week is my birthday this year,calendar_query,audio-1488971632.flac
15267,12771,FO-122,13186,15723,i need to talk to mom,general_quirky,audio-1488972081.flac
15268,23422,FO-122,15995,19375,email karen about the budget meeting,email_sendemail,audio-1488972114.flac
15269,55571,FO-122,8060,9423,how many people are coming to tonight's dinner,calendar_query,audio-1488971118.flac
15270,51893,FO-122,7183,8406,add sally's birthday to calendar for saturday at ten pm,calendar_set,audio-1488971355.flac
15271,33491,FO-122,2831,3131,please make coffee,iot_coffee,audio-1488970537.flac
15272,28722,FO-122,1831,2003,order one pizza from pizza hut,takeaway_order,audio-1502302239-headset.flac
15273,10292,FO-122,12510,14878,google search booking train ticket,transport_ticket,audio-1488970381.flac
15274,23460,FO-122,160,142,dim the lights,iot_hue_lightdim,audio-1488970211.flac
15275,2576,FO-122,10588,12599,show me the contents of the list,lists_query,audio-1488970408.flac
15276,23405,FO-122,15988,19368,did you receive this person email,email_query,audio-1488971809.flac
15277,36727,FO-122,3526,3879,time to workout,play_music,audio-1488970695.flac
15278,33490,FO-122,2831,3131,please make coffee,iot_coffee,audio-1488970491.flac
15279,10201,FO-122,12489,14852,i need a ticket on the train to new york city tomorrow,transport_ticket,audio-1502302580.flac
15280,51950,FO-122,7196,8420,remind me the meeting with allen on fifteenth match,calendar_set,audio-1488971970.flac
15281,25804,FO-122,16557,20051,reply to name,email_sendemail,audio-1502302422.flac
15282,25803,FO-122,16557,20051,reply to name,email_sendemail,audio-1502302422-headset.flac
15283,54770,FO-122,787,827,how is the weather today,weather_query,audio-1488970226.flac
15284,3500,FO-122,10822,12870,name all lists,lists_query,audio-1488971537.flac
15285,1260,FO-122,10314,12267,let's play space invaders together,play_game,audio-1502301774.flac
15286,41146,FO-122,453,448,what is today's date,datetime_query,audio-1502302624-headset.flac
15287,12879,FO-122,13210,15754,what is your country,general_quirky,audio-1488970099.flac
15288,1259,FO-122,10314,12267,let's play space invaders together,play_game,audio-1502301774-headset.flac
15289,52598,FO-122,735,768,could you please lower your volume,audio_volume_down,audio-1488970835.flac
15290,27984,FO-122,17164,20824,forward a mail to sandy,email_sendemail,audio-1502302403-headset.flac
15291,7747,FO-122,119,105,make me laugh,general_joke,audio-1488971349.flac
15292,31420,FO-122,2366,2612,when did this song come out,music_query,audio-1488970195.flac
15293,55496,FO-122,8040,9397,can you remind me to something in sometime,calendar_set,audio-1488972003.flac
15294,53515,FO-122,7548,8823,add to my calendar mom's fashion dinner for may fifth,calendar_set,audio-1488969407.flac
15295,55707,FO-122,8106,9475,set a neighbor party for next week,calendar_set,audio-1502302664.flac
15296,55706,FO-122,8106,9475,set a neighbor party for next week,calendar_set,audio-1502302664-headset.flac
15297,3766,FO-122,10898,12948,please add list of things to buy for pary,lists_createoradd,audio-1488971060.flac
15298,53522,FO-122,7549,8824,i want a meeting till three o clock,calendar_set,audio-1488971777.flac
15299,37543,FO-122,370,347,i want the light switched off can you do it for me,iot_hue_lightoff,audio-1502302191.flac
15300,41147,FO-122,453,448,what is today's date,datetime_query,audio-1502302624.flac
15301,10200,FO-122,12489,14852,i need a ticket on the train to new york city tomorrow,transport_ticket,audio-1502302580-headset.flac
15302,52235,FO-122,7264,8500,what meetings do i have this week,calendar_query,audio-1488971675.flac
15303,12308,FO-122,13052,15571,how tall is trevor noah,qa_factoid,audio-1488971572.flac
15304,40727,FO-122,4452,4978,play songs,play_music,audio-1502302310-headset.flac
15305,23755,FO-122,16055,19452,send mail to sil for cap,email_sendemail,audio-1488971370.flac
15306,41174,FO-122,4536,5080,what are the main news stories on the l. a. times now,news_query,audio-1502302562-headset.flac
15307,47038,FO-122,600,609,volume louder please,audio_volume_up,audio-1488969470.flac
15308,36636,FO-122,3500,3849,turn room lights off now,iot_hue_lightoff,audio-1502302687.flac
15309,36635,FO-122,3500,3849,turn room lights off now,iot_hue_lightoff,audio-1502302687-headset.flac
15310,53352,FO-122,7513,8784,is it someones birthday or anniversary today,calendar_query,audio-1488971305.flac
15311,20553,FO-122,15328,18568,check instagram,social_query,audio-1488969439.flac
15312,43496,FO-122,5088,5784,siri what's happened in the news today,news_query,audio-1502301834-headset.flac
15313,40728,FO-122,4452,4978,play songs,play_music,audio-1502302310.flac
15314,2905,FO-122,10671,12696,remove the list of apps which started with letter a,lists_remove,audio-1502302449-headset.flac
15315,33643,FO-122,2871,3174,what alarms have been set for me,alarm_query,audio-1488971530.flac
15316,2906,FO-122,10671,12696,remove the list of apps which started with letter a,lists_remove,audio-1502302449.flac
15317,32169,FO-122,2532,2796,play music by acdc,play_music,audio-1488971424.flac
15318,50447,FO-122,6838,7997,remind me about mike's birthdays,calendar_set,audio-1488969715.flac
15319,19409,FO-122,15034,18211,describe the empire state building,qa_definition,audio-1502302019-headset.flac
15320,19410,FO-122,15034,18211,describe the empire state building,qa_definition,audio-1502302019.flac
15321,23748,FO-122,16052,19449,check outlook,email_query,audio-1502302414.flac
15322,31023,FO-122,2263,2506,show me the dim colour,iot_hue_lightdim,audio-1502301933-headset.flac
15323,52416,FO-122,730,763,turn the lights off,iot_hue_lightoff,audio-1488972023.flac
15324,23747,FO-122,16052,19449,check outlook,email_query,audio-1502302414-headset.flac
15325,32155,FO-122,2527,2792,play classic rock,play_music,audio-1488971234.flac
15326,31024,FO-122,2263,2506,show me the dim colour,iot_hue_lightdim,audio-1502301933.flac
15327,45114,FO-122,5523,6346,convert eight thirty from gtm four hundred to g. m. t. five hundred and thirty,datetime_convert,audio-1502302646-headset.flac
15328,45115,FO-122,5523,6346,convert eight thirty from gtm four hundred to g. m. t. five hundred and thirty,datetime_convert,audio-1502302646.flac
15329,41175,FO-122,4536,5080,what are the main news stories on the l. a. times now,news_query,audio-1502302562.flac
15330,7377,FO-122,11786,14049,training day,recommendation_movies,audio-1502302409.flac
15331,51024,FO-122,6976,8163,what do i need to remind for this afternoon,calendar_query,audio-1488970257.flac
15332,11583,FO-122,1288,1376,can you tell me current time,datetime_query,audio-1502302083.flac
15333,52669,FO-122,7360,8610,delete the next wedding event,calendar_remove,audio-1488971522.flac
15334,11582,FO-122,1288,1376,can you tell me current time,datetime_query,audio-1502302083-headset.flac
15335,4344,FO-122,11056,13156,what do i need to do today,lists_query,audio-1502302368.flac
15336,14263,FO-122,13603,16278,how old is ryan reynolds,qa_factoid,audio-1502302106-headset.flac
15337,4343,FO-122,11056,13156,what do i need to do today,lists_query,audio-1502302368-headset.flac
15338,54896,FO-122,7895,9241,give me an update on the election tomorrow at noon,calendar_set,audio-1488969865.flac
15339,61539,FO-122,9665,11504,rewind audiobook by thirty seconds,play_audiobook,audio-1502302120.flac
15340,61538,FO-122,9665,11504,rewind audiobook by thirty seconds,play_audiobook,audio-1502302120-headset.flac
15341,29052,FO-122,1893,2070,is that the song from spectre,music_query,audio-1488971650.flac
15342,49547,FO-122,6720,7880,what do you know about fringe in edinburgh next year,general_quirky,audio-1488970858.flac
15343,7634,FO-122,11860,14123,tell me the local events,recommendation_events,audio-1502302378.flac
15344,4314,FO-122,11050,13147,tell me my list,query,audio-1502301751.flac
15345,4313,FO-122,11050,13147,tell me my list,query,audio-1502301751-headset.flac
15346,7376,FO-122,11786,14049,training day,recommendation_movies,audio-1502302409-headset.flac
15347,7475,FO-122,11814,14077,tell me where the local shopping district is,recommendation_locations,audio-1488969615.flac
15348,24852,FO-122,16333,19781,add new email address,email_addcontact,audio-1488972215.flac
15349,14689,FO-122,13716,16418,what are the tallest mountains in america,qa_factoid,audio-1502301625-headset.flac
15350,14690,FO-122,13716,16418,what are the tallest mountains in america,qa_factoid,audio-1502301625.flac
15351,15173,FO-122,13866,16623,what is the highest mountain in asia,qa_factoid,audio-1502302156.flac
15352,15172,FO-122,13866,16623,what is the highest mountain in asia,qa_factoid,audio-1502302156-headset.flac
15353,7633,FO-122,11860,14123,tell me the local events,recommendation_events,audio-1502302378-headset.flac
15354,22405,FO-122,15774,19127,tell me the landline number,email_querycontact,audio-1502302634.flac
15355,41407,FO-122,46,35,what's up,general_greet,audio-1488970884.flac
15356,43497,FO-122,5088,5784,siri what's happened in the news today,news_query,audio-1502301834.flac
15357,47875,FO-122,625,636,please play the radio gaga song,play_music,audio-1488970639.flac
15358,46156,FO-122,5794,6726,set an alarm in an hour's time,alarm_set,audio-1502302286-headset.flac
15359,41215,FO-122,4549,5092,play playlist postal service,play_music,audio-1502301906.flac
15360,26093,FO-122,1663,1806,the time difference between lagos and new york is what,datetime_convert,audio-1502301914-headset.flac
15361,50081,FO-122,6782,7941,who am i meeting at work tomorrow,calendar_query,audio-1488971603.flac
15362,32007,FO-122,2493,2754,can you pull up the current news stories,news_query,audio-1488972095.flac
